"","ID","Age","flights","duration","max","Treatment","colonie","Date"
"L 4846.8373","L 4846",13,7,283.116666666667,14,"pesticide","L",2016-06-08
"L 4846.8374","L 4846",14,4,401.850000000001,14,"pesticide","L",2016-06-08
"L 4847.8401","L 4847",6,0,0,23,"pesticide","L",2016-06-17
"L 4847.8402","L 4847",7,0,0,23,"pesticide","L",2016-06-17
"L 4847.8403","L 4847",8,0,0,23,"pesticide","L",2016-06-17
"L 4847.8404","L 4847",9,0,0,23,"pesticide","L",2016-06-17
"L 4847.8405","L 4847",10,0,0,23,"pesticide","L",2016-06-17
"L 4847.8406","L 4847",11,1,6.33333333333333,23,"pesticide","L",2016-06-17
"L 4847.8407","L 4847",12,0,0,23,"pesticide","L",2016-06-17
"L 4847.8408","L 4847",13,0,0,23,"pesticide","L",2016-06-17
"L 4847.8409","L 4847",14,0,0,23,"pesticide","L",2016-06-17
"L 4847.8410","L 4847",15,0,0,23,"pesticide","L",2016-06-17
"L 4847.8411","L 4847",16,1,4.91666666666667,23,"pesticide","L",2016-06-17
"L 4847.8412","L 4847",17,1,5.33333333333333,23,"pesticide","L",2016-06-17
"L 4847.8413","L 4847",18,1,3.08333333333333,23,"pesticide","L",2016-06-17
"L 4847.8414","L 4847",19,1,2.73333333333333,23,"pesticide","L",2016-06-17
"L 4847.8415","L 4847",20,2,8.33333333333333,23,"pesticide","L",2016-06-17
"L 4847.8416","L 4847",21,4,10.8666666666667,23,"pesticide","L",2016-06-17
"L 4847.8417","L 4847",22,3,18.6166666666667,23,"pesticide","L",2016-06-17
"L 4847.8418","L 4847",23,2,54.9833333333333,23,"pesticide","L",2016-06-17
"L 4848.8436","L 4848",6,0,0,17,"pesticide","L",2016-06-11
"L 4848.8437","L 4848",7,3,17.4166666666667,17,"pesticide","L",2016-06-11
"L 4848.8438","L 4848",8,4,45.3833333333333,17,"pesticide","L",2016-06-11
"L 4848.8439","L 4848",9,3,204.933333333333,17,"pesticide","L",2016-06-11
"L 4848.8440","L 4848",10,6,195.15,17,"pesticide","L",2016-06-11
"L 4848.8441","L 4848",11,3,136.4,17,"pesticide","L",2016-06-11
"L 4848.8442","L 4848",12,1,117.066666666667,17,"pesticide","L",2016-06-11
"L 4848.8443","L 4848",13,1,186.35,17,"pesticide","L",2016-06-11
"L 4848.8444","L 4848",14,2,288.95,17,"pesticide","L",2016-06-11
"L 4848.8445","L 4848",15,0,0,17,"pesticide","L",2016-06-11
"L 4848.8446","L 4848",16,4,375.733333333333,17,"pesticide","L",2016-06-11
"L 4848.8447","L 4848",17,1,96.45,17,"pesticide","L",2016-06-11
"L 4849.8471","L 4849",6,0,0,40,"pesticide","L",2016-07-04
"L 4849.8472","L 4849",7,1,5.26666666666667,40,"pesticide","L",2016-07-04
"L 4849.8473","L 4849",8,0,0,40,"pesticide","L",2016-07-04
"L 4849.8474","L 4849",9,0,0,40,"pesticide","L",2016-07-04
"L 4849.8475","L 4849",10,0,0,40,"pesticide","L",2016-07-04
"L 4849.8476","L 4849",11,0,0,40,"pesticide","L",2016-07-04
"L 4849.8477","L 4849",12,0,0,40,"pesticide","L",2016-07-04
"L 4849.8478","L 4849",13,0,0,40,"pesticide","L",2016-07-04
"L 4849.8479","L 4849",14,1,5.7,40,"pesticide","L",2016-07-04
"L 4849.8480","L 4849",15,0,0,40,"pesticide","L",2016-07-04
"L 4849.8481","L 4849",16,0,0,40,"pesticide","L",2016-07-04
"L 4849.8482","L 4849",17,1,4.98333333333333,40,"pesticide","L",2016-07-04
"L 4849.8483","L 4849",18,0,0,40,"pesticide","L",2016-07-04
"L 4849.8484","L 4849",19,0,0,40,"pesticide","L",2016-07-04
"L 4849.8485","L 4849",20,0,0,40,"pesticide","L",2016-07-04
"L 4849.8486","L 4849",21,0,0,40,"pesticide","L",2016-07-04
"L 4849.8487","L 4849",22,3,43.8833333333333,40,"pesticide","L",2016-07-04
"L 4849.8488","L 4849",23,5,13.8333333333333,40,"pesticide","L",2016-07-04
"L 4849.8489","L 4849",24,4,25.95,40,"pesticide","L",2016-07-04
"L 4849.8490","L 4849",25,0,0,40,"pesticide","L",2016-07-04
"L 4849.8491","L 4849",26,2,49.5666666666667,40,"pesticide","L",2016-07-04
"L 4849.8492","L 4849",27,2,196.85,40,"pesticide","L",2016-07-04
"L 4849.8493","L 4849",28,2,261.033333333334,40,"pesticide","L",2016-07-04
"L 4849.8494","L 4849",29,1,55.4166666666667,40,"pesticide","L",2016-07-04
"L 4849.8495","L 4849",30,0,0,40,"pesticide","L",2016-07-04
"L 4849.8496","L 4849",31,1,62.9666666666667,40,"pesticide","L",2016-07-04
"L 4849.8497","L 4849",32,1,155.583333333333,40,"pesticide","L",2016-07-04
"L 4849.8498","L 4849",33,1,108.316666666667,40,"pesticide","L",2016-07-04
"L 4849.8499","L 4849",34,3,145.05,40,"pesticide","L",2016-07-04
"L 4849.8500","L 4849",35,5,248.9,40,"pesticide","L",2016-07-04
"L 4849.8501","L 4849",36,3,177.666666666667,40,"pesticide","L",2016-07-04
"L 4849.8502","L 4849",37,4,205.983333333333,40,"pesticide","L",2016-07-04
"L 4849.8503","L 4849",38,3,465.133333333333,40,"pesticide","L",2016-07-04
"L 4849.8504","L 4849",39,1,132.783333333333,40,"pesticide","L",2016-07-04
"L 4849.8505","L 4849",40,1,76.45,40,"pesticide","L",2016-07-04
"L 4852.8506","L 4852",6,0,0,18,"pesticide","L",2016-06-12
"L 4852.8507","L 4852",7,1,6.8,18,"pesticide","L",2016-06-12
"L 4852.8508","L 4852",8,0,0,18,"pesticide","L",2016-06-12
"L 4852.8509","L 4852",9,1,2.48333333333333,18,"pesticide","L",2016-06-12
"L 4852.8510","L 4852",10,3,212.4,18,"pesticide","L",2016-06-12
"L 4852.8511","L 4852",11,4,359.75,18,"pesticide","L",2016-06-12
"L 4852.8512","L 4852",12,3,346.683333333333,18,"pesticide","L",2016-06-12
"L 4852.8513","L 4852",13,2,182.316666666667,18,"pesticide","L",2016-06-12
"L 4852.8514","L 4852",14,1,93.15,18,"pesticide","L",2016-06-12
"L 4852.8515","L 4852",15,0,0,18,"pesticide","L",2016-06-12
"L 4852.8516","L 4852",16,5,424.266666666666,18,"pesticide","L",2016-06-12
"L 4852.8517","L 4852",17,5,371.666666666667,18,"pesticide","L",2016-06-12
"L 4852.8518","L 4852",18,3,195.466666666667,18,"pesticide","L",2016-06-12
"L 4854.8541","L 4854",6,0,0,30,"pesticide","L",2016-06-24
"L 4854.8542","L 4854",7,0,0,30,"pesticide","L",2016-06-24
"L 4854.8543","L 4854",8,0,0,30,"pesticide","L",2016-06-24
"L 4854.8544","L 4854",9,0,0,30,"pesticide","L",2016-06-24
"L 4854.8545","L 4854",10,0,0,30,"pesticide","L",2016-06-24
"L 4854.8546","L 4854",11,0,0,30,"pesticide","L",2016-06-24
"L 4854.8547","L 4854",12,0,0,30,"pesticide","L",2016-06-24
"L 4854.8548","L 4854",13,0,0,30,"pesticide","L",2016-06-24
"L 4854.8549","L 4854",14,1,3.83333333333333,30,"pesticide","L",2016-06-24
"L 4854.8550","L 4854",15,0,0,30,"pesticide","L",2016-06-24
"L 4854.8551","L 4854",16,0,0,30,"pesticide","L",2016-06-24
"L 4854.8552","L 4854",17,0,0,30,"pesticide","L",2016-06-24
"L 4854.8553","L 4854",18,0,0,30,"pesticide","L",2016-06-24
"L 4854.8554","L 4854",19,0,0,30,"pesticide","L",2016-06-24
"L 4854.8555","L 4854",20,1,3.16666666666667,30,"pesticide","L",2016-06-24
"L 4854.8556","L 4854",21,0,0,30,"pesticide","L",2016-06-24
"L 4854.8557","L 4854",22,1,3.08333333333333,30,"pesticide","L",2016-06-24
"L 4854.8558","L 4854",23,2,2.93333333333333,30,"pesticide","L",2016-06-24
"L 4854.8559","L 4854",24,0,0,30,"pesticide","L",2016-06-24
"L 4854.8560","L 4854",25,0,0,30,"pesticide","L",2016-06-24
"L 4854.8561","L 4854",26,20,102.95,30,"pesticide","L",2016-06-24
"L 4854.8562","L 4854",27,3,228.516666666667,30,"pesticide","L",2016-06-24
"L 4854.8563","L 4854",28,2,392.45,30,"pesticide","L",2016-06-24
"L 4854.8564","L 4854",29,2,114.583333333333,30,"pesticide","L",2016-06-24
"L 4854.8565","L 4854",30,3,457.1,30,"pesticide","L",2016-06-24
"L 4855.8576","L 4855",6,0,0,7,"pesticide","L",2016-06-01
"L 4855.8577","L 4855",7,1,1.38333333333333,7,"pesticide","L",2016-06-01
"L 4858.8611","L 4858",6,1,7.6,18,"pesticide","L",2016-06-12
"L 4858.8612","L 4858",7,0,0,18,"pesticide","L",2016-06-12
"L 4858.8613","L 4858",8,0,0,18,"pesticide","L",2016-06-12
"L 4858.8614","L 4858",9,1,5.45,18,"pesticide","L",2016-06-12
"L 4858.8615","L 4858",10,1,7.08333333333333,18,"pesticide","L",2016-06-12
"L 4858.8616","L 4858",11,0,0,18,"pesticide","L",2016-06-12
"L 4858.8617","L 4858",12,1,4.5,18,"pesticide","L",2016-06-12
"L 4858.8618","L 4858",13,0,0,18,"pesticide","L",2016-06-12
"L 4858.8619","L 4858",14,1,3.7,18,"pesticide","L",2016-06-12
"L 4858.8620","L 4858",15,0,0,18,"pesticide","L",2016-06-12
"L 4858.8621","L 4858",16,2,36.2,18,"pesticide","L",2016-06-12
"L 4858.8622","L 4858",17,3,59.4833333333333,18,"pesticide","L",2016-06-12
"L 4858.8623","L 4858",18,1,8.76666666666667,18,"pesticide","L",2016-06-12
"L 4861.8646","L 4861",6,0,0,28,"pesticide","L",2016-06-22
"L 4861.8647","L 4861",7,0,0,28,"pesticide","L",2016-06-22
"L 4861.8648","L 4861",8,0,0,28,"pesticide","L",2016-06-22
"L 4861.8649","L 4861",9,0,0,28,"pesticide","L",2016-06-22
"L 4861.8650","L 4861",10,0,0,28,"pesticide","L",2016-06-22
"L 4861.8651","L 4861",11,0,0,28,"pesticide","L",2016-06-22
"L 4861.8652","L 4861",12,0,0,28,"pesticide","L",2016-06-22
"L 4861.8653","L 4861",13,0,0,28,"pesticide","L",2016-06-22
"L 4861.8654","L 4861",14,0,0,28,"pesticide","L",2016-06-22
"L 4861.8655","L 4861",15,0,0,28,"pesticide","L",2016-06-22
"L 4861.8656","L 4861",16,1,4.68333333333333,28,"pesticide","L",2016-06-22
"L 4861.8657","L 4861",17,1,2.21666666666667,28,"pesticide","L",2016-06-22
"L 4861.8658","L 4861",18,0,0,28,"pesticide","L",2016-06-22
"L 4861.8659","L 4861",19,2,8.81666666666667,28,"pesticide","L",2016-06-22
"L 4861.8660","L 4861",20,2,151.316666666667,28,"pesticide","L",2016-06-22
"L 4861.8661","L 4861",21,3,211.683333333334,28,"pesticide","L",2016-06-22
"L 4861.8662","L 4861",22,0,0,28,"pesticide","L",2016-06-22
"L 4861.8663","L 4861",23,3,170.483333333333,28,"pesticide","L",2016-06-22
"L 4861.8664","L 4861",24,0,0,28,"pesticide","L",2016-06-22
"L 4861.8665","L 4861",25,0,0,28,"pesticide","L",2016-06-22
"L 4861.8666","L 4861",26,2,3.73333333333333,28,"pesticide","L",2016-06-22
"L 4861.8667","L 4861",27,0,0,28,"pesticide","L",2016-06-22
"L 4861.8668","L 4861",28,1,39.9166666666667,28,"pesticide","L",2016-06-22
"L 4863.8681","L 4863",6,1,6.05,29,"pesticide","L",2016-06-23
"L 4863.8682","L 4863",7,0,0,29,"pesticide","L",2016-06-23
"L 4863.8683","L 4863",8,0,0,29,"pesticide","L",2016-06-23
"L 4863.8684","L 4863",9,1,2.36666666666667,29,"pesticide","L",2016-06-23
"L 4863.8685","L 4863",10,0,0,29,"pesticide","L",2016-06-23
"L 4863.8686","L 4863",11,1,43.1,29,"pesticide","L",2016-06-23
"L 4863.8687","L 4863",12,2,260.916666666667,29,"pesticide","L",2016-06-23
"L 4863.8688","L 4863",13,1,166,29,"pesticide","L",2016-06-23
"L 4863.8689","L 4863",14,1,104.666666666667,29,"pesticide","L",2016-06-23
"L 4863.8690","L 4863",15,0,0,29,"pesticide","L",2016-06-23
"L 4863.8691","L 4863",16,3,177.516666666667,29,"pesticide","L",2016-06-23
"L 4863.8692","L 4863",17,4,294.6,29,"pesticide","L",2016-06-23
"L 4863.8693","L 4863",18,1,130.016666666667,29,"pesticide","L",2016-06-23
"L 4863.8694","L 4863",19,3,198.266666666667,29,"pesticide","L",2016-06-23
"L 4863.8695","L 4863",20,1,142.5,29,"pesticide","L",2016-06-23
"L 4863.8696","L 4863",21,2,188.25,29,"pesticide","L",2016-06-23
"L 4863.8697","L 4863",22,0,0,29,"pesticide","L",2016-06-23
"L 4863.8698","L 4863",23,4,376.216666666667,29,"pesticide","L",2016-06-23
"L 4863.8699","L 4863",24,1,74.8166666666667,29,"pesticide","L",2016-06-23
"L 4863.8700","L 4863",25,0,0,29,"pesticide","L",2016-06-23
"L 4863.8701","L 4863",26,3,322.066666666666,29,"pesticide","L",2016-06-23
"L 4863.8702","L 4863",27,3,279.433333333333,29,"pesticide","L",2016-06-23
"L 4863.8703","L 4863",28,1,88.2333333333333,29,"pesticide","L",2016-06-23
"L 4863.8704","L 4863",29,1,98.7833333333333,29,"pesticide","L",2016-06-23
"L 4864.8716","L 4864",6,0,0,31,"pesticide","L",2016-06-25
"L 4864.8717","L 4864",7,1,8.73333333333333,31,"pesticide","L",2016-06-25
"L 4864.8718","L 4864",8,0,0,31,"pesticide","L",2016-06-25
"L 4864.8719","L 4864",9,0,0,31,"pesticide","L",2016-06-25
"L 4864.8720","L 4864",10,1,5.55,31,"pesticide","L",2016-06-25
"L 4864.8721","L 4864",11,0,0,31,"pesticide","L",2016-06-25
"L 4864.8722","L 4864",12,0,0,31,"pesticide","L",2016-06-25
"L 4864.8723","L 4864",13,1,6.38333333333333,31,"pesticide","L",2016-06-25
"L 4864.8724","L 4864",14,0,0,31,"pesticide","L",2016-06-25
"L 4864.8725","L 4864",15,0,0,31,"pesticide","L",2016-06-25
"L 4864.8726","L 4864",16,1,5.3,31,"pesticide","L",2016-06-25
"L 4864.8727","L 4864",17,1,1.65,31,"pesticide","L",2016-06-25
"L 4864.8728","L 4864",18,0,0,31,"pesticide","L",2016-06-25
"L 4864.8729","L 4864",19,1,6.33333333333333,31,"pesticide","L",2016-06-25
"L 4864.8730","L 4864",20,3,125.416666666666,31,"pesticide","L",2016-06-25
"L 4864.8731","L 4864",21,2,220.866666666666,31,"pesticide","L",2016-06-25
"L 4864.8732","L 4864",22,1,49.45,31,"pesticide","L",2016-06-25
"L 4864.8733","L 4864",23,3,342.333333333333,31,"pesticide","L",2016-06-25
"L 4864.8734","L 4864",24,1,80.4333333333333,31,"pesticide","L",2016-06-25
"L 4864.8735","L 4864",25,0,0,31,"pesticide","L",2016-06-25
"L 4864.8736","L 4864",26,3,323.733333333334,31,"pesticide","L",2016-06-25
"L 4864.8737","L 4864",27,1,13.9166666666667,31,"pesticide","L",2016-06-25
"L 4864.8738","L 4864",28,4,356.8,31,"pesticide","L",2016-06-25
"L 4864.8739","L 4864",29,4,305.283333333333,31,"pesticide","L",2016-06-25
"L 4864.8740","L 4864",30,2,171.25,31,"pesticide","L",2016-06-25
"L 4864.8741","L 4864",31,2,107.8,31,"pesticide","L",2016-06-25
"L 4865.8751","L 4865",6,0,0,23,"pesticide","L",2016-06-17
"L 4865.8752","L 4865",7,1,4.45,23,"pesticide","L",2016-06-17
"L 4865.8753","L 4865",8,1,3.18333333333333,23,"pesticide","L",2016-06-17
"L 4865.8754","L 4865",9,0,0,23,"pesticide","L",2016-06-17
"L 4865.8755","L 4865",10,1,1.81666666666667,23,"pesticide","L",2016-06-17
"L 4865.8756","L 4865",11,3,5.38333333333333,23,"pesticide","L",2016-06-17
"L 4865.8757","L 4865",12,3,144.466666666667,23,"pesticide","L",2016-06-17
"L 4865.8758","L 4865",13,2,86.5166666666666,23,"pesticide","L",2016-06-17
"L 4865.8759","L 4865",14,3,200.766666666667,23,"pesticide","L",2016-06-17
"L 4865.8760","L 4865",15,0,0,23,"pesticide","L",2016-06-17
"L 4865.8761","L 4865",16,3,215.65,23,"pesticide","L",2016-06-17
"L 4865.8762","L 4865",17,4,270.083333333333,23,"pesticide","L",2016-06-17
"L 4865.8763","L 4865",18,3,82.2333333333334,23,"pesticide","L",2016-06-17
"L 4865.8764","L 4865",19,2,230.966666666667,23,"pesticide","L",2016-06-17
"L 4865.8765","L 4865",20,3,271.433333333334,23,"pesticide","L",2016-06-17
"L 4865.8766","L 4865",21,2,314.616666666667,23,"pesticide","L",2016-06-17
"L 4865.8767","L 4865",22,2,84.15,23,"pesticide","L",2016-06-17
"L 4865.8768","L 4865",23,3,477.783333333333,23,"pesticide","L",2016-06-17
"L 4866.8786","L 4866",6,0,0,28,"pesticide","L",2016-06-22
"L 4866.8787","L 4866",7,1,5.85,28,"pesticide","L",2016-06-22
"L 4866.8788","L 4866",8,0,0,28,"pesticide","L",2016-06-22
"L 4866.8789","L 4866",9,0,0,28,"pesticide","L",2016-06-22
"L 4866.8790","L 4866",10,1,2.78333333333333,28,"pesticide","L",2016-06-22
"L 4866.8791","L 4866",11,1,2.06666666666667,28,"pesticide","L",2016-06-22
"L 4866.8792","L 4866",12,0,0,28,"pesticide","L",2016-06-22
"L 4866.8793","L 4866",13,2,5.91666666666666,28,"pesticide","L",2016-06-22
"L 4866.8794","L 4866",14,0,0,28,"pesticide","L",2016-06-22
"L 4866.8795","L 4866",15,0,0,28,"pesticide","L",2016-06-22
"L 4866.8796","L 4866",16,4,186.316666666667,28,"pesticide","L",2016-06-22
"L 4866.8797","L 4866",17,3,109.316666666667,28,"pesticide","L",2016-06-22
"L 4866.8798","L 4866",18,7,178.4,28,"pesticide","L",2016-06-22
"L 4866.8799","L 4866",19,3,201.333333333334,28,"pesticide","L",2016-06-22
"L 4866.8800","L 4866",20,6,208.2,28,"pesticide","L",2016-06-22
"L 4866.8801","L 4866",21,8,363.866666666666,28,"pesticide","L",2016-06-22
"L 4866.8802","L 4866",22,5,118.266666666667,28,"pesticide","L",2016-06-22
"L 4866.8803","L 4866",23,4,160.583333333333,28,"pesticide","L",2016-06-22
"L 4866.8804","L 4866",24,1,106.65,28,"pesticide","L",2016-06-22
"L 4866.8805","L 4866",25,0,0,28,"pesticide","L",2016-06-22
"L 4866.8806","L 4866",26,2,133.9,28,"pesticide","L",2016-06-22
"L 4866.8807","L 4866",27,3,212.7,28,"pesticide","L",2016-06-22
"L 4866.8808","L 4866",28,3,195.183333333333,28,"pesticide","L",2016-06-22
"L 4867.8821","L 4867",6,0,0,23,"pesticide","L",2016-06-17
"L 4867.8822","L 4867",7,0,0,23,"pesticide","L",2016-06-17
"L 4867.8823","L 4867",8,0,0,23,"pesticide","L",2016-06-17
"L 4867.8824","L 4867",9,0,0,23,"pesticide","L",2016-06-17
"L 4867.8825","L 4867",10,0,0,23,"pesticide","L",2016-06-17
"L 4867.8826","L 4867",11,0,0,23,"pesticide","L",2016-06-17
"L 4867.8827","L 4867",12,1,4.68333333333333,23,"pesticide","L",2016-06-17
"L 4867.8828","L 4867",13,0,0,23,"pesticide","L",2016-06-17
"L 4867.8829","L 4867",14,1,8.98333333333333,23,"pesticide","L",2016-06-17
"L 4867.8830","L 4867",15,0,0,23,"pesticide","L",2016-06-17
"L 4867.8831","L 4867",16,1,6.91666666666667,23,"pesticide","L",2016-06-17
"L 4867.8832","L 4867",17,6,58.2666666666667,23,"pesticide","L",2016-06-17
"L 4867.8833","L 4867",18,6,146.283333333333,23,"pesticide","L",2016-06-17
"L 4867.8834","L 4867",19,3,172.233333333333,23,"pesticide","L",2016-06-17
"L 4867.8835","L 4867",20,3,363.9,23,"pesticide","L",2016-06-17
"L 4867.8836","L 4867",21,2,166.583333333333,23,"pesticide","L",2016-06-17
"L 4867.8837","L 4867",22,1,38.15,23,"pesticide","L",2016-06-17
"L 4867.8838","L 4867",23,2,189.7,23,"pesticide","L",2016-06-17
"L 4868.8856","L 4868",6,0,0,18,"pesticide","L",2016-06-12
"L 4868.8857","L 4868",7,1,3.68333333333333,18,"pesticide","L",2016-06-12
"L 4868.8858","L 4868",8,0,0,18,"pesticide","L",2016-06-12
"L 4868.8859","L 4868",9,1,2.51666666666667,18,"pesticide","L",2016-06-12
"L 4868.8860","L 4868",10,0,0,18,"pesticide","L",2016-06-12
"L 4868.8861","L 4868",11,1,4.85,18,"pesticide","L",2016-06-12
"L 4868.8862","L 4868",12,1,2.88333333333333,18,"pesticide","L",2016-06-12
"L 4868.8863","L 4868",13,3,116.4,18,"pesticide","L",2016-06-12
"L 4868.8864","L 4868",14,2,142.733333333333,18,"pesticide","L",2016-06-12
"L 4868.8865","L 4868",15,2,106.7,18,"pesticide","L",2016-06-12
"L 4868.8866","L 4868",16,4,362.733333333333,18,"pesticide","L",2016-06-12
"L 4868.8867","L 4868",17,8,485.083333333333,18,"pesticide","L",2016-06-12
"L 4868.8868","L 4868",18,3,345.916666666667,18,"pesticide","L",2016-06-12
"L 4869.8891","L 4869",6,1,7.55,30,"pesticide","L",2016-06-24
"L 4869.8892","L 4869",7,1,2.1,30,"pesticide","L",2016-06-24
"L 4869.8893","L 4869",8,1,7.45,30,"pesticide","L",2016-06-24
"L 4869.8894","L 4869",9,1,1.85,30,"pesticide","L",2016-06-24
"L 4869.8895","L 4869",10,1,1.83333333333333,30,"pesticide","L",2016-06-24
"L 4869.8896","L 4869",11,0,0,30,"pesticide","L",2016-06-24
"L 4869.8897","L 4869",12,0,0,30,"pesticide","L",2016-06-24
"L 4869.8898","L 4869",13,1,28.3166666666667,30,"pesticide","L",2016-06-24
"L 4869.8899","L 4869",14,3,210.75,30,"pesticide","L",2016-06-24
"L 4869.8900","L 4869",15,0,0,30,"pesticide","L",2016-06-24
"L 4869.8901","L 4869",16,4,298.766666666667,30,"pesticide","L",2016-06-24
"L 4869.8902","L 4869",17,2,180.483333333333,30,"pesticide","L",2016-06-24
"L 4869.8903","L 4869",18,2,208.1,30,"pesticide","L",2016-06-24
"L 4869.8904","L 4869",19,3,296.233333333333,30,"pesticide","L",2016-06-24
"L 4869.8905","L 4869",20,1,87.25,30,"pesticide","L",2016-06-24
"L 4869.8906","L 4869",21,2,254.233333333333,30,"pesticide","L",2016-06-24
"L 4869.8907","L 4869",22,0,0,30,"pesticide","L",2016-06-24
"L 4869.8908","L 4869",23,1,131.716666666667,30,"pesticide","L",2016-06-24
"L 4869.8909","L 4869",24,1,38.0833333333333,30,"pesticide","L",2016-06-24
"L 4869.8910","L 4869",25,0,0,30,"pesticide","L",2016-06-24
"L 4869.8911","L 4869",26,3,412.566666666667,30,"pesticide","L",2016-06-24
"L 4869.8912","L 4869",27,2,363.85,30,"pesticide","L",2016-06-24
"L 4869.8913","L 4869",28,2,155.55,30,"pesticide","L",2016-06-24
"L 4869.8914","L 4869",29,2,399.466666666666,30,"pesticide","L",2016-06-24
"L 4869.8915","L 4869",30,1,153.433333333333,30,"pesticide","L",2016-06-24
"L 4870.8926","L 4870",6,0,0,16,"pesticide","L",2016-06-10
"L 4870.8927","L 4870",7,0,0,16,"pesticide","L",2016-06-10
"L 4870.8928","L 4870",8,0,0,16,"pesticide","L",2016-06-10
"L 4870.8929","L 4870",9,0,0,16,"pesticide","L",2016-06-10
"L 4870.8930","L 4870",10,0,0,16,"pesticide","L",2016-06-10
"L 4870.8931","L 4870",11,1,7.26666666666667,16,"pesticide","L",2016-06-10
"L 4870.8932","L 4870",12,1,4.63333333333333,16,"pesticide","L",2016-06-10
"L 4870.8933","L 4870",13,1,7.23333333333333,16,"pesticide","L",2016-06-10
"L 4870.8934","L 4870",14,1,6.93333333333333,16,"pesticide","L",2016-06-10
"L 4870.8935","L 4870",15,0,0,16,"pesticide","L",2016-06-10
"L 4870.8936","L 4870",16,2,26.7833333333333,16,"pesticide","L",2016-06-10
"L 4871.8961","L 4871",6,0,0,24,"pesticide","L",2016-06-18
"L 4871.8962","L 4871",7,1,9.33333333333333,24,"pesticide","L",2016-06-18
"L 4871.8963","L 4871",8,0,0,24,"pesticide","L",2016-06-18
"L 4871.8964","L 4871",9,1,5.45,24,"pesticide","L",2016-06-18
"L 4871.8965","L 4871",10,0,0,24,"pesticide","L",2016-06-18
"L 4871.8966","L 4871",11,1,12.5,24,"pesticide","L",2016-06-18
"L 4871.8967","L 4871",12,1,100.9,24,"pesticide","L",2016-06-18
"L 4871.8968","L 4871",13,0,0,24,"pesticide","L",2016-06-18
"L 4871.8969","L 4871",14,3,238.833333333334,24,"pesticide","L",2016-06-18
"L 4871.8970","L 4871",15,0,0,24,"pesticide","L",2016-06-18
"L 4871.8971","L 4871",16,3,292.3,24,"pesticide","L",2016-06-18
"L 4871.8972","L 4871",17,2,267.7,24,"pesticide","L",2016-06-18
"L 4871.8973","L 4871",18,2,179.783333333333,24,"pesticide","L",2016-06-18
"L 4871.8974","L 4871",19,0,0,24,"pesticide","L",2016-06-18
"L 4871.8975","L 4871",20,2,85.9666666666666,24,"pesticide","L",2016-06-18
"L 4871.8976","L 4871",21,1,226.733333333333,24,"pesticide","L",2016-06-18
"L 4871.8977","L 4871",22,0,0,24,"pesticide","L",2016-06-18
"L 4871.8978","L 4871",23,3,239.216666666666,24,"pesticide","L",2016-06-18
"L 4871.8979","L 4871",24,2,55.4333333333334,24,"pesticide","L",2016-06-18
