ID;Age;flights;duration;max;Treatment
ccd1013b;3;1;0;34;control
ccd1013b;4;1;12;34;control
ccd1013b;5;1;6;34;control
ccd1013b;6;1;3;34;control
ccd1013b;7;3;16;34;control
ccd1013b;8;2;2;34;control
ccd1013b;9;6;6;34;control
ccd1013b;10;5;154;34;control
ccd1013b;11;4;9;34;control
ccd1013b;12;8;31;34;control
ccd1013b;13;8;89;34;control
ccd1013b;14;8;73;34;control
ccd1013b;15;8;92;34;control
ccd1013b;16;8;222;34;control
ccd1013b;17;7;391;34;control
ccd1013b;18;10;372;34;control
ccd1013b;19;12;354;34;control
ccd1013b;20;4;112;34;control
ccd1013b;21;7;366;34;control
ccd1013b;22;8;371;34;control
ccd1013b;23;10;387;34;control
ccd1013b;24;10;424;34;control
ccd1013b;25;11;389;34;control
ccd1013b;26;9;251;34;control
ccd1013b;27;2;34;34;control
ccd1013b;28;2;18;34;control
ccd1013b;29;6;88;34;control
ccd1013b;30;7;283;34;control
ccd1013b;31;7;449;34;control
ccd1013b;32;6;211;34;control
ccd1013b;33;5;288;34;control
ccd1013b;34;2;289;34;control
ccd1013d;0;0;0;5;control
ccd1013d;1;0;0;5;control
ccd1013d;2;0;0;5;control
ccd1013d;3;0;0;5;control
ccd1013d;4;1;21;5;control
ccd1013d;5;1;6;5;control
ccd10140;0;0;0;24;control
ccd10140;1;0;0;24;control
ccd10140;2;0;0;24;control
ccd10140;3;0;0;24;control
ccd10140;4;1;11;24;control
ccd10140;5;1;8;24;control
ccd10140;6;1;4;24;control
ccd10140;7;1;0;24;control
ccd10140;8;2;6;24;control
ccd10140;9;3;7;24;control
ccd10140;10;3;5;24;control
ccd10140;11;4;193;24;control
ccd10140;12;3;5;24;control
ccd10140;13;2;5;24;control
ccd10140;14;3;7;24;control
ccd10140;15;4;7;24;control
ccd10140;16;7;58;24;control
ccd10140;17;6;48;24;control
ccd10140;18;9;180;24;control
ccd10140;19;6;447;24;control
ccd10140;20;6;220;24;control
ccd10140;21;8;411;24;control
ccd10140;22;7;337;24;control
ccd10140;23;7;424;24;control
ccd10140;24;8;437;24;control
cda10001;0;0;0;37;pesticide
cda10001;1;0;0;37;pesticide
cda10001;2;0;0;37;pesticide
cda10001;3;0;0;37;pesticide
cda10001;4;1;0;37;pesticide
cda10001;5;3;50;37;pesticide
cda10001;6;2;83;37;pesticide
cda10001;7;0;0;37;pesticide
cda10001;8;0;0;37;pesticide
cda10001;9;1;0;37;pesticide
cda10001;10;1;92;37;pesticide
cda10001;11;0;0;37;pesticide
cda10001;12;0;0;37;pesticide
cda10001;13;0;0;37;pesticide
cda10001;14;0;0;37;pesticide
cda10001;15;0;0;37;pesticide
cda10001;16;0;0;37;pesticide
cda10001;17;0;0;37;pesticide
cda10001;18;1;0;37;pesticide
cda10001;19;0;0;37;pesticide
cda10001;20;0;0;37;pesticide
cda10001;21;0;0;37;pesticide
cda10001;22;0;0;37;pesticide
cda10001;23;1;0;37;pesticide
cda10001;24;0;0;37;pesticide
cda10001;25;1;0;37;pesticide
cda10001;26;0;0;37;pesticide
cda10001;27;2;51;37;pesticide
cda10001;28;0;0;37;pesticide
cda10001;29;3;34;37;pesticide
cda10001;30;8;112;37;pesticide
cda10001;31;5;128;37;pesticide
cda10001;32;7;163;37;pesticide
cda10001;33;5;207;37;pesticide
cda10001;34;1;0;37;pesticide
cda10001;35;3;18;37;pesticide
cda10001;36;5;49;37;pesticide
cda10001;37;1;0;37;pesticide
cda10003;0;0;0;15;pesticide
cda10003;1;0;0;15;pesticide
cda10003;2;0;0;15;pesticide
cda10003;3;0;0;15;pesticide
cda10003;4;0;0;15;pesticide
cda10003;5;1;0;15;pesticide
cda10003;6;1;9;15;pesticide
cda10003;7;0;0;15;pesticide
cda10003;8;1;0;15;pesticide
cda10003;9;2;7;15;pesticide
cda10003;10;2;12;15;pesticide
cda10003;11;2;6;15;pesticide
cda10003;12;3;21;15;pesticide
cda10003;13;2;11;15;pesticide
cda10003;14;4;7;15;pesticide
cda10003;15;4;8;15;pesticide
cda10004;0;0;0;5;pesticide
cda10004;1;0;0;5;pesticide
cda10004;2;0;0;5;pesticide
cda10004;3;0;0;5;pesticide
cda10004;4;1;4;5;pesticide
cda10004;5;1;9;5;pesticide
cda10005;0;0;0;28;pesticide
cda10005;1;0;0;28;pesticide
cda10005;2;0;0;28;pesticide
cda10005;3;0;0;28;pesticide
cda10005;4;4;22;28;pesticide
cda10005;5;2;5;28;pesticide
cda10005;6;0;0;28;pesticide
cda10005;7;0;0;28;pesticide
cda10005;8;1;3;28;pesticide
cda10005;9;2;5;28;pesticide
cda10005;10;2;6;28;pesticide
cda10005;11;0;0;28;pesticide
cda10005;12;0;0;28;pesticide
cda10005;13;1;222;28;pesticide
cda10005;14;2;198;28;pesticide
cda10005;15;2;7;28;pesticide
cda10005;16;3;4;28;pesticide
cda10005;17;2;5;28;pesticide
cda10005;18;9;88;28;pesticide
cda10005;19;0;0;28;pesticide
cda10005;20;1;3;28;pesticide
cda10005;21;4;133;28;pesticide
cda10005;22;5;212;28;pesticide
cda10005;23;6;149;28;pesticide
cda10005;24;8;259;28;pesticide
cda10005;25;7;175;28;pesticide
cda10005;26;2;16;28;pesticide
cda10005;27;4;37;28;pesticide
cda10005;28;2;16;28;pesticide
cda10006;0;0;0;13;pesticide
cda10006;1;0;0;13;pesticide
cda10006;2;0;0;13;pesticide
cda10006;3;0;0;13;pesticide
cda10006;4;0;0;13;pesticide
cda10006;5;1;28;13;pesticide
cda10006;6;1;11;13;pesticide
cda10006;7;1;9;13;pesticide
cda10006;8;1;3;13;pesticide
cda10006;9;5;15;13;pesticide
cda10006;10;2;5;13;pesticide
cda10006;11;3;8;13;pesticide
cda10006;12;2;5;13;pesticide
cda10006;13;1;101;13;pesticide
cda10008;0;0;0;4;pesticide
cda10008;1;0;0;4;pesticide
cda10008;2;0;0;4;pesticide
cda10008;3;0;0;4;pesticide
cda10008;4;1;6;4;pesticide
cda10009;0;0;0;12;pesticide
cda10009;1;0;0;12;pesticide
cda10009;2;0;0;12;pesticide
cda10009;3;0;0;12;pesticide
cda10009;4;1;27;12;pesticide
cda10009;5;1;8;12;pesticide
cda10009;6;3;10;12;pesticide
cda10009;7;1;8;12;pesticide
cda10009;8;6;15;12;pesticide
cda10009;9;6;30;12;pesticide
cda10009;10;2;3;12;pesticide
cda10009;11;15;41;12;pesticide
cda10009;12;6;46;12;pesticide
cda1000b;0;0;0;5;pesticide
cda1000b;1;0;0;5;pesticide
cda1000b;2;0;0;5;pesticide
cda1000b;3;0;0;5;pesticide
cda1000b;4;1;4;5;pesticide
cda1000b;5;1;5;5;pesticide
cda1000c;0;0;0;3;pesticide
cda1000c;1;0;0;3;pesticide
cda1000c;2;0;0;3;pesticide
cda1000c;3;1;0;3;pesticide
cda1000f;0;0;0;3;pesticide
cda1000f;1;0;0;3;pesticide
cda1000f;2;0;0;3;pesticide
cda1000f;3;1;7;3;pesticide
cda10023;0;0;0;3;pesticide
cda10023;1;0;0;3;pesticide
cda10023;2;0;0;3;pesticide
cda10023;3;1;0;3;pesticide
cda10024;0;0;0;4;pesticide
cda10024;1;0;0;4;pesticide
cda10024;2;0;0;4;pesticide
cda10024;3;0;0;4;pesticide
cda10024;4;1;0;4;pesticide
cda10025;0;0;0;5;pesticide
cda10025;1;0;0;5;pesticide
cda10025;2;0;0;5;pesticide
cda10025;3;0;0;5;pesticide
cda10025;4;0;0;5;pesticide
cda10025;5;2;7;5;pesticide
cda10026;0;0;0;5;pesticide
cda10026;1;0;0;5;pesticide
cda10026;2;0;0;5;pesticide
cda10026;3;0;0;5;pesticide
cda10026;4;2;16;5;pesticide
cda10026;5;3;24;5;pesticide
cda1002c;0;0;0;5;pesticide
cda1002c;1;0;0;5;pesticide
cda1002c;2;0;0;5;pesticide
cda1002c;3;0;0;5;pesticide
cda1002c;4;0;0;5;pesticide
cda1002c;5;3;9;5;pesticide
cdc100000001;0;0;0;5;control
cdc100000001;1;0;0;5;control
cdc100000001;2;0;0;5;control
cdc100000001;3;7;28;5;control
cdc100000001;4;2;5;5;control
cdc100000001;5;11;25;5;control
cdc100000002;0;0;0;4;control
cdc100000002;1;0;0;4;control
cdc100000002;2;0;0;4;control
cdc100000002;3;0;0;4;control
cdc100000002;4;1;17;4;control
cdc10000000b;0;0;0;9;control
cdc10000000b;1;0;0;9;control
cdc10000000b;2;0;0;9;control
cdc10000000b;3;0;0;9;control
cdc10000000b;4;1;24;9;control
cdc10000000b;5;2;11;9;control
cdc10000000b;6;5;8;9;control
cdc10000000b;7;1;6;9;control
cdc10000000b;8;3;8;9;control
cdc10000000b;9;3;199;9;control
cdc100000010;0;0;0;3;control
cdc100000010;1;0;0;3;control
cdc100000010;2;0;0;3;control
cdc100000010;3;1;19;3;control
cdc100000020;0;0;0;23;control
cdc100000020;1;0;0;23;control
cdc100000020;2;0;0;23;control
cdc100000020;3;0;0;23;control
cdc100000020;4;0;0;23;control
cdc100000020;5;1;13;23;control
cdc100000020;6;0;0;23;control
cdc100000020;7;1;13;23;control
cdc100000020;8;2;8;23;control
cdc100000020;9;1;9;23;control
cdc100000020;10;1;3;23;control
cdc100000020;11;2;4;23;control
cdc100000020;12;2;4;23;control
cdc100000020;13;3;4;23;control
cdc100000020;14;1;0;23;control
cdc100000020;15;2;2;23;control
cdc100000020;16;3;8;23;control
cdc100000020;17;1;0;23;control
cdc100000020;18;2;4;23;control
cdc100000020;19;10;53;23;control
cdc100000020;20;8;179;23;control
cdc100000020;21;2;0;23;control
cdc100000020;22;8;249;23;control
cdc100000020;23;5;256;23;control
cdc100000023;0;0;0;17;control
cdc100000023;1;0;0;17;control
cdc100000023;2;0;0;17;control
cdc100000023;3;0;0;17;control
cdc100000023;4;0;0;17;control
cdc100000023;5;1;0;17;control
cdc100000023;6;7;17;17;control
cdc100000023;7;3;156;17;control
cdc100000023;8;5;75;17;control
cdc100000023;9;5;11;17;control
cdc100000023;10;4;7;17;control
cdc100000023;11;6;27;17;control
cdc100000023;12;11;150;17;control
cdc100000023;13;12;188;17;control
cdc100000023;14;6;244;17;control
cdc100000023;15;12;224;17;control
cdc100000023;16;13;347;17;control
cdc100000023;17;6;96;17;control
cdc100000025;0;0;0;16;control
cdc100000025;1;0;0;16;control
cdc100000025;2;0;0;16;control
cdc100000025;3;2;6;16;control
cdc100000025;4;0;0;16;control
cdc100000025;5;2;4;16;control
cdc100000025;6;2;4;16;control
cdc100000025;7;2;7;16;control
cdc100000025;8;2;6;16;control
cdc100000025;9;18;52;16;control
cdc100000025;10;15;127;16;control
cdc100000025;11;12;18;16;control
cdc100000025;12;13;22;16;control
cdc100000025;13;4;255;16;control
cdc100000025;14;8;217;16;control
cdc100000025;15;4;233;16;control
cdc100000025;16;1;0;16;control
cdc100000027;0;0;0;12;control
cdc100000027;1;0;0;12;control
cdc100000027;2;0;0;12;control
cdc100000027;3;0;0;12;control
cdc100000027;4;1;7;12;control
cdc100000027;5;1;0;12;control
cdc100000027;6;1;22;12;control
cdc100000027;7;1;3;12;control
cdc100000027;8;2;3;12;control
cdc100000027;9;6;39;12;control
cdc100000027;10;15;49;12;control
cdc100000027;11;13;16;12;control
cdc100000027;12;8;16;12;control
cdc10000002b;0;0;0;6;control
cdc10000002b;1;0;0;6;control
cdc10000002b;2;0;0;6;control
cdc10000002b;3;0;0;6;control
cdc10000002b;4;8;32;6;control
cdc10000002b;5;2;31;6;control
cdc10000002b;6;6;164;6;control
cdc100000032;0;0;0;14;control
cdc100000032;1;0;0;14;control
cdc100000032;2;0;0;14;control
cdc100000032;3;0;0;14;control
cdc100000032;4;0;0;14;control
cdc100000032;5;1;86;14;control
cdc100000032;6;0;0;14;control
cdc100000032;7;2;49;14;control
cdc100000032;8;4;7;14;control
cdc100000032;9;4;2;14;control
cdc100000032;10;4;2;14;control
cdc100000032;11;8;10;14;control
cdc100000032;12;11;160;14;control
cdc100000032;13;13;131;14;control
cdc100000032;14;3;33;14;control
cdc100000036;0;0;0;5;control
cdc100000036;1;0;0;5;control
cdc100000036;2;0;0;5;control
cdc100000036;3;1;0;5;control
cdc100000036;4;0;0;5;control
cdc100000036;5;1;5;5;control
cdc100000039;0;0;0;10;control
cdc100000039;1;0;0;10;control
cdc100000039;2;0;0;10;control
cdc100000039;3;0;0;10;control
cdc100000039;4;0;0;10;control
cdc100000039;5;0;0;10;control
cdc100000039;6;1;3;10;control
cdc100000039;7;1;2;10;control
cdc100000039;8;2;2;10;control
cdc100000039;9;1;3;10;control
cdc100000039;10;1;34;10;control
cdc10000003d;0;0;0;13;control
cdc10000003d;1;0;0;13;control
cdc10000003d;2;0;0;13;control
cdc10000003d;3;0;0;13;control
cdc10000003d;4;0;0;13;control
cdc10000003d;5;1;61;13;control
cdc10000003d;6;8;22;13;control
cdc10000003d;7;1;5;13;control
cdc10000003d;8;2;8;13;control
cdc10000003d;9;2;5;13;control
cdc10000003d;10;5;9;13;control
cdc10000003d;11;6;11;13;control
cdc10000003d;12;7;173;13;control
cdc10000003d;13;6;103;13;control
cdc100000040;0;0;0;14;control
cdc100000040;1;0;0;14;control
cdc100000040;2;0;0;14;control
cdc100000040;3;0;0;14;control
cdc100000040;4;0;0;14;control
cdc100000040;5;2;12;14;control
cdc100000040;6;3;4;14;control
cdc100000040;7;2;7;14;control
cdc100000040;8;3;8;14;control
cdc100000040;9;2;4;14;control
cdc100000040;10;5;11;14;control
cdc100000040;11;8;11;14;control
cdc100000040;12;21;75;14;control
cdc100000040;13;14;187;14;control
cdc100000040;14;7;116;14;control
cdc100000049;0;0;0;4;control
cdc100000049;1;0;0;4;control
cdc100000049;2;0;0;4;control
cdc100000049;3;0;0;4;control
cdc100000049;4;1;4;4;control
cdc100000050;0;0;0;4;control
cdc100000050;1;0;0;4;control
cdc100000050;2;0;0;4;control
cdc100000050;3;0;0;4;control
cdc100000050;4;1;3;4;control
cdc100000053;0;0;0;9;control
cdc100000053;1;0;0;9;control
cdc100000053;2;0;0;9;control
cdc100000053;3;0;0;9;control
cdc100000053;4;0;0;9;control
cdc100000053;5;1;19;9;control
cdc100000053;6;1;7;9;control
cdc100000053;7;2;0;9;control
cdc100000053;8;1;4;9;control
cdc100000053;9;2;6;9;control
cdc100000054;0;0;0;14;control
cdc100000054;1;0;0;14;control
cdc100000054;2;0;0;14;control
cdc100000054;3;0;0;14;control
cdc100000054;4;1;21;14;control
cdc100000054;5;1;10;14;control
cdc100000054;6;3;14;14;control
cdc100000054;7;3;7;14;control
cdc100000054;8;3;92;14;control
cdc100000054;9;3;4;14;control
cdc100000054;10;4;8;14;control
cdc100000054;11;7;16;14;control
cdc100000054;12;6;112;14;control
cdc100000054;13;10;183;14;control
cdc100000054;14;2;19;14;control
cdc100000055;0;0;0;13;control
cdc100000055;1;0;0;13;control
cdc100000055;2;0;0;13;control
cdc100000055;3;0;0;13;control
cdc100000055;4;0;0;13;control
cdc100000055;5;1;8;13;control
cdc100000055;6;1;4;13;control
cdc100000055;7;1;2;13;control
cdc100000055;8;1;0;13;control
cdc100000055;9;0;0;13;control
cdc100000055;10;0;0;13;control
cdc100000055;11;1;3;13;control
cdc100000055;12;1;3;13;control
cdc100000055;13;1;0;13;control
cdc100000056;0;0;0;23;control
cdc100000056;1;0;0;23;control
cdc100000056;2;0;0;23;control
cdc100000056;3;0;0;23;control
cdc100000056;4;1;10;23;control
cdc100000056;5;2;9;23;control
cdc100000056;6;4;13;23;control
cdc100000056;7;2;10;23;control
cdc100000056;8;9;33;23;control
cdc100000056;9;13;24;23;control
cdc100000056;10;11;26;23;control
cdc100000056;11;8;28;23;control
cdc100000056;12;5;204;23;control
cdc100000056;13;11;249;23;control
cdc100000056;14;7;201;23;control
cdc100000056;15;5;122;23;control
cdc100000056;16;10;265;23;control
cdc100000056;17;8;224;23;control
cdc100000056;18;9;347;23;control
cdc100000056;19;8;399;23;control
cdc100000056;20;9;420;23;control
cdc100000056;21;4;154;23;control
cdc100000056;22;8;335;23;control
cdc100000056;23;1;19;23;control
cdc100000057;0;0;0;15;control
cdc100000057;1;0;0;15;control
cdc100000057;2;0;0;15;control
cdc100000057;3;0;0;15;control
cdc100000057;4;0;0;15;control
cdc100000057;5;2;17;15;control
cdc100000057;6;3;4;15;control
cdc100000057;7;6;36;15;control
cdc100000057;8;2;5;15;control
cdc100000057;9;2;4;15;control
cdc100000057;10;1;0;15;control
cdc100000057;11;2;6;15;control
cdc100000057;12;2;4;15;control
cdc100000057;13;1;2;15;control
cdc100000057;14;0;0;15;control
cdc100000057;15;2;2;15;control
cdc100000058;0;0;0;17;control
cdc100000058;1;0;0;17;control
cdc100000058;2;0;0;17;control
cdc100000058;3;0;0;17;control
cdc100000058;4;0;0;17;control
cdc100000058;5;3;9;17;control
cdc100000058;6;1;5;17;control
cdc100000058;7;1;3;17;control
cdc100000058;8;2;8;17;control
cdc100000058;9;3;5;17;control
cdc100000058;10;3;5;17;control
cdc100000058;11;4;9;17;control
cdc100000058;12;2;5;17;control
cdc100000058;13;3;8;17;control
cdc100000058;14;2;2;17;control
cdc100000058;15;6;27;17;control
cdc100000058;16;5;152;17;control
cdc100000058;17;5;113;17;control
cdc100000064;0;0;0;41;control
cdc100000064;1;0;0;41;control
cdc100000064;2;0;0;41;control
cdc100000064;3;0;0;41;control
cdc100000064;4;0;0;41;control
cdc100000064;5;2;10;41;control
cdc100000064;6;8;16;41;control
cdc100000064;7;0;0;41;control
cdc100000064;8;1;3;41;control
cdc100000064;9;7;12;41;control
cdc100000064;10;8;9;41;control
cdc100000064;11;6;9;41;control
cdc100000064;12;2;0;41;control
cdc100000064;13;1;3;41;control
cdc100000064;14;2;2;41;control
cdc100000064;15;2;0;41;control
cdc100000064;16;1;2;41;control
cdc100000064;17;3;5;41;control
cdc100000064;18;4;6;41;control
cdc100000064;19;5;217;41;control
cdc100000064;20;3;2;41;control
cdc100000064;21;2;4;41;control
cdc100000064;22;5;5;41;control
cdc100000064;23;13;80;41;control
cdc100000064;24;12;205;41;control
cdc100000064;25;15;207;41;control
cdc100000064;26;10;214;41;control
cdc100000064;27;2;39;41;control
cdc100000064;28;1;3;41;control
cdc100000064;29;3;5;41;control
cdc100000064;30;9;160;41;control
cdc100000064;31;9;242;41;control
cdc100000064;32;7;164;41;control
cdc100000064;33;6;227;41;control
cdc100000064;34;6;361;41;control
cdc100000064;35;7;404;41;control
cdc100000064;36;7;400;41;control
cdc100000064;37;7;446;41;control
cdc100000064;38;8;444;41;control
cdc100000064;39;8;497;41;control
cdc100000064;40;4;568;41;control
cdc100000064;41;3;464;41;control
cdc100000065;0;0;0;5;control
cdc100000065;1;0;0;5;control
cdc100000065;2;0;0;5;control
cdc100000065;3;1;7;5;control
cdc100000065;4;0;0;5;control
cdc100000065;5;1;5;5;control
cdc100000068;0;0;0;8;control
cdc100000068;1;0;0;8;control
cdc100000068;2;0;0;8;control
cdc100000068;3;1;11;8;control
cdc100000068;4;0;0;8;control
cdc100000068;5;0;0;8;control
cdc100000068;6;1;0;8;control
cdc100000068;7;1;4;8;control
cdc100000068;8;1;3;8;control
cdc10000006c;0;0;0;4;control
cdc10000006c;1;0;0;4;control
cdc10000006c;2;0;0;4;control
cdc10000006c;3;0;0;4;control
cdc10000006c;4;1;0;4;control
cdc100000070;0;0;0;5;control
cdc100000070;1;0;0;5;control
cdc100000070;2;0;0;5;control
cdc100000070;3;0;0;5;control
cdc100000070;4;0;0;5;control
cdc100000070;5;2;7;5;control
cdc100000071;0;0;0;5;control
cdc100000071;1;0;0;5;control
cdc100000071;2;0;0;5;control
cdc100000071;3;0;0;5;control
cdc100000071;4;0;0;5;control
cdc100000071;5;1;6;5;control
cdc100000075;0;0;0;7;control
cdc100000075;1;0;0;7;control
cdc100000075;2;0;0;7;control
cdc100000075;3;1;6;7;control
cdc100000075;4;0;0;7;control
cdc100000075;5;2;4;7;control
cdc100000075;6;1;3;7;control
cdc100000075;7;2;5;7;control
cdc100000081;0;0;0;10;control
cdc100000081;1;0;0;10;control
cdc100000081;2;0;0;10;control
cdc100000081;3;0;0;10;control
cdc100000081;4;1;68;10;control
cdc100000081;5;4;15;10;control
cdc100000081;6;8;56;10;control
cdc100000081;7;9;65;10;control
cdc100000081;8;11;140;10;control
cdc100000081;9;13;217;10;control
cdc100000081;10;4;38;10;control
cdc100000083;0;0;0;5;control
cdc100000083;1;0;0;5;control
cdc100000083;2;0;0;5;control
cdc100000083;3;1;8;5;control
cdc100000083;4;0;0;5;control
cdc100000083;5;1;8;5;control
cdc100000086;0;0;0;6;control
cdc100000086;1;0;0;6;control
cdc100000086;2;0;0;6;control
cdc100000086;3;0;0;6;control
cdc100000086;4;0;0;6;control
cdc100000086;5;5;16;6;control
cdc100000086;6;4;4;6;control
cdc100000087;0;0;0;12;control
cdc100000087;1;0;0;12;control
cdc100000087;2;0;0;12;control
cdc100000087;3;0;0;12;control
cdc100000087;4;0;0;12;control
cdc100000087;5;0;0;12;control
cdc100000087;6;3;24;12;control
cdc100000087;7;1;0;12;control
cdc100000087;8;0;0;12;control
cdc100000087;9;1;9;12;control
cdc100000087;10;3;8;12;control
cdc100000087;11;2;5;12;control
cdc100000087;12;4;9;12;control
cdc10000008b;0;0;0;31;control
cdc10000008b;1;0;0;31;control
cdc10000008b;2;0;0;31;control
cdc10000008b;3;0;0;31;control
cdc10000008b;4;2;9;31;control
cdc10000008b;5;5;171;31;control
cdc10000008b;6;10;76;31;control
cdc10000008b;7;5;7;31;control
cdc10000008b;8;8;99;31;control
cdc10000008b;9;13;7;31;control
cdc10000008b;10;9;5;31;control
cdc10000008b;11;12;24;31;control
cdc10000008b;12;11;9;31;control
cdc10000008b;13;5;4;31;control
cdc10000008b;14;7;6;31;control
cdc10000008b;15;7;89;31;control
cdc10000008b;16;10;12;31;control
cdc10000008b;17;17;42;31;control
cdc10000008b;18;10;72;31;control
cdc10000008b;19;14;15;31;control
cdc10000008b;20;1;0;31;control
cdc10000008b;21;9;99;31;control
cdc10000008b;22;11;198;31;control
cdc10000008b;23;8;385;31;control
cdc10000008b;24;10;495;31;control
cdc10000008b;25;10;485;31;control
cdc10000008b;26;10;457;31;control
cdc10000008b;27;6;83;31;control
cdc10000008b;28;6;192;31;control
cdc10000008b;29;4;67;31;control
cdc10000008b;30;7;316;31;control
cdc10000008b;31;9;397;31;control
cdc100000091;0;0;0;9;control
cdc100000091;1;0;0;9;control
cdc100000091;2;0;0;9;control
cdc100000091;3;1;10;9;control
cdc100000091;4;0;0;9;control
cdc100000091;5;2;19;9;control
cdc100000091;6;3;11;9;control
cdc100000091;7;3;6;9;control
cdc100000091;8;5;10;9;control
cdc100000091;9;1;3;9;control
cdc100000092;0;0;0;23;control
cdc100000092;1;0;0;23;control
cdc100000092;2;0;0;23;control
cdc100000092;3;0;0;23;control
cdc100000092;4;8;63;23;control
cdc100000092;5;6;10;23;control
cdc100000092;6;12;15;23;control
cdc100000092;7;2;0;23;control
cdc100000092;8;3;4;23;control
cdc100000092;9;3;2;23;control
cdc100000092;10;3;139;23;control
cdc100000092;11;5;7;23;control
cdc100000092;12;6;7;23;control
cdc100000092;13;4;6;23;control
cdc100000092;14;2;0;23;control
cdc100000092;15;10;160;23;control
cdc100000092;16;9;196;23;control
cdc100000092;17;6;118;23;control
cdc100000092;18;13;131;23;control
cdc100000092;19;16;255;23;control
cdc100000092;20;13;127;23;control
cdc100000092;21;10;260;23;control
cdc100000092;22;10;413;23;control
cdc100000092;23;8;232;23;control
cdc100000093;0;0;0;3;control
cdc100000093;1;0;0;3;control
cdc100000093;2;0;0;3;control
cdc100000093;3;1;7;3;control
cdc10000009e;0;0;0;16;control
cdc10000009e;1;0;0;16;control
cdc10000009e;2;0;0;16;control
cdc10000009e;3;0;0;16;control
cdc10000009e;4;0;0;16;control
cdc10000009e;5;1;7;16;control
cdc10000009e;6;0;0;16;control
cdc10000009e;7;1;0;16;control
cdc10000009e;8;1;3;16;control
cdc10000009e;9;3;7;16;control
cdc10000009e;10;2;4;16;control
cdc10000009e;11;5;12;16;control
cdc10000009e;12;3;7;16;control
cdc10000009e;13;1;0;16;control
cdc10000009e;14;1;0;16;control
cdc10000009e;15;10;183;16;control
cdc10000009e;16;5;101;16;control
cdc100000100;0;0;0;17;control
cdc100000100;1;0;0;17;control
cdc100000100;2;0;0;17;control
cdc100000100;3;0;0;17;control
cdc100000100;4;1;14;17;control
cdc100000100;5;2;18;17;control
cdc100000100;6;2;7;17;control
cdc100000100;7;2;5;17;control
cdc100000100;8;3;8;17;control
cdc100000100;9;3;5;17;control
cdc100000100;10;7;100;17;control
cdc100000100;11;11;170;17;control
cdc100000100;12;7;120;17;control
cdc100000100;13;11;173;17;control
cdc100000100;14;12;233;17;control
cdc100000100;15;4;471;17;control
cdc100000100;16;4;226;17;control
cdc100000100;17;3;333;17;control
cdc100000102;0;0;0;28;control
cdc100000102;1;0;0;28;control
cdc100000102;2;0;0;28;control
cdc100000102;3;0;0;28;control
cdc100000102;4;1;0;28;control
cdc100000102;5;0;0;28;control
cdc100000102;6;2;9;28;control
cdc100000102;7;1;4;28;control
cdc100000102;8;1;2;28;control
cdc100000102;9;2;3;28;control
cdc100000102;10;6;15;28;control
cdc100000102;11;5;26;28;control
cdc100000102;12;9;7;28;control
cdc100000102;13;2;6;28;control
cdc100000102;14;2;9;28;control
cdc100000102;15;4;88;28;control
cdc100000102;16;4;93;28;control
cdc100000102;17;6;101;28;control
cdc100000102;18;8;224;28;control
cdc100000102;19;4;73;28;control
cdc100000102;20;0;0;28;control
cdc100000102;21;6;355;28;control
cdc100000102;22;7;179;28;control
cdc100000102;23;9;339;28;control
cdc100000102;24;10;388;28;control
cdc100000102;25;7;400;28;control
cdc100000102;26;8;258;28;control
cdc100000102;27;3;106;28;control
cdc100000102;28;2;6;28;control
cdc100000103;0;0;0;26;control
cdc100000103;1;0;0;26;control
cdc100000103;2;0;0;26;control
cdc100000103;3;0;0;26;control
cdc100000103;4;1;16;26;control
cdc100000103;5;0;0;26;control
cdc100000103;6;1;6;26;control
cdc100000103;7;0;0;26;control
cdc100000103;8;2;17;26;control
cdc100000103;9;1;3;26;control
cdc100000103;10;2;8;26;control
cdc100000103;11;3;6;26;control
cdc100000103;12;3;10;26;control
cdc100000103;13;1;3;26;control
cdc100000103;14;3;3;26;control
cdc100000103;15;3;7;26;control
cdc100000103;16;5;45;26;control
cdc100000103;17;10;53;26;control
cdc100000103;18;6;214;26;control
cdc100000103;19;4;179;26;control
cdc100000103;20;2;45;26;control
cdc100000103;21;6;269;26;control
cdc100000103;22;7;359;26;control
cdc100000103;23;9;345;26;control
cdc100000103;24;12;383;26;control
cdc100000103;25;13;412;26;control
cdc100000103;26;2;77;26;control
cdc100000108;0;0;0;11;control
cdc100000108;1;0;0;11;control
cdc100000108;2;0;0;11;control
cdc100000108;3;0;0;11;control
cdc100000108;4;0;0;11;control
cdc100000108;5;1;0;11;control
cdc100000108;6;3;0;11;control
cdc100000108;7;3;3;11;control
cdc100000108;8;2;3;11;control
cdc100000108;9;7;12;11;control
cdc100000108;10;21;82;11;control
cdc100000108;11;11;186;11;control
cdc100000109;0;0;0;7;control
cdc100000109;1;0;0;7;control
cdc100000109;2;0;0;7;control
cdc100000109;3;0;0;7;control
cdc100000109;4;0;0;7;control
cdc100000109;5;1;29;7;control
cdc100000109;6;6;44;7;control
cdc100000109;7;1;4;7;control
cdc10000010a;0;0;0;6;control
cdc10000010a;1;0;0;6;control
cdc10000010a;2;0;0;6;control
cdc10000010a;3;0;0;6;control
cdc10000010a;4;0;0;6;control
cdc10000010a;5;2;9;6;control
cdc10000010a;6;1;4;6;control
cdc10000010b;0;0;0;8;control
cdc10000010b;1;0;0;8;control
cdc10000010b;2;0;0;8;control
